,snap_date,day_of_fiscal_quarter_number,fiscal_year_number,fiscal_quarter_number,channel,bcs,cld,cmt,p,target
6830,2017-06-14,14,2018,2,C,1257.362933254012,811.2898345899081,23514.095866699863,1695.2759071959465,77120.36460376854
6831,2017-06-15,15,2018,2,C,1326.8997728373454,860.3401628514013,22680.580186752002,1748.6159069355333,77120.36460376854
6832,2017-06-16,16,2018,2,C,1286.0661588022574,1194.5494800504068,22533.026032456135,1803.65274677928,77120.36460376854
6833,2017-06-17,17,2018,2,C,1286.0661588022574,1194.5494800504068,22533.026032456135,1803.65274677928,77120.36460376854
6834,2017-06-18,18,2018,2,C,1286.0661588022574,1229.1893401064067,22579.114152145066,1803.65274677928,77120.36460376854
6835,2017-06-19,19,2018,2,C,1291.452825468924,1695.6602372916,22461.500924931468,1803.65274677928,77120.36460376854
6836,2017-06-20,20,2018,2,C,1190.2318391458334,2176.9962764560532,22454.714071415867,1852.6422663105332,77120.36460376854
6837,2017-06-21,21,2018,2,C,979.9621364583332,2750.75715322072,44930.282979507334,1662.877168167627,77120.36460376854
6838,2017-06-22,22,2018,2,C,779.679428125,2917.7476996402397,44116.63901245493,1660.0997280634667,77120.36460376854
6839,2017-06-23,23,2018,2,C,779.679428125,3252.8167490165865,43985.10502574334,1660.0997280634667,77120.36460376854
6840,2017-06-24,24,2018,2,C,779.679428125,3252.8167490165865,43985.10502574334,1660.0997280634667,77120.36460376854
6841,2017-06-25,25,2018,2,C,779.679428125,3252.8167490165865,43948.46437859667,1660.0997280634667,77120.36460376854
6842,2017-06-26,26,2018,2,C,827.4278291666666,4605.811527485173,42491.815045263334,1682.2147208447732,77120.36460376854
6843,2017-06-27,27,2018,2,C,820.3878291666666,5296.869469151894,42498.855045263335,1682.2147208447732,77120.36460376854
6844,2017-06-28,28,2018,2,C,785.8662692708333,5915.405192541693,43809.54327182587,2241.4602886103335,77120.36460376854
6845,2017-06-29,29,2018,2,C,828.0756026041666,6010.240098483014,43918.93537503653,2203.304288610333,77120.36460376854
6846,2017-06-30,30,2018,2,C,789.2862692708333,8489.485104115587,41708.84337503653,2490.958288610333,77120.36460376854
6847,2017-07-01,31,2018,2,C,789.2862692708333,8489.485104115587,41708.84337503653,2490.958288610333,77120.36460376854
6848,2017-07-02,32,2018,2,C,789.2862692708333,8653.204958770533,41698.72070836987,2490.958288610333,77120.36460376854
6849,2017-07-03,33,2018,2,C,789.2862692708333,8998.050232457841,41698.72070836987,2490.958288610333,77120.36460376854
6850,2017-07-04,34,2018,2,C,789.2862692708333,9451.924916598866,41727.57670836987,2490.958288610333,77120.36460376854
6851,2017-07-05,35,2018,2,C,789.2862692708333,9595.374234150493,41676.784708369865,2195.6852100396663,77120.36460376854
6852,2017-07-06,36,2018,2,C,742.6196026041666,9740.951903786774,41298.78562172987,2194.6168420396666,77120.36460376854
6853,2017-07-07,37,2018,2,C,742.6196026041666,9944.258450773026,41128.5994882664,2194.6168420396666,77120.36460376854
6854,2017-07-08,38,2018,2,C,742.6196026041666,9944.258450773026,41128.5994882664,2194.6168420396666,77120.36460376854
6855,2017-07-09,39,2018,2,C,742.6196026041666,9952.961519105467,41107.99681338493,2194.6168420396666,77120.36460376854
6856,2017-07-10,40,2018,2,C,742.4880290364588,10036.77852747732,41095.9926135152,2193.8155660396665,77120.36460376854
6857,2017-07-11,41,2018,2,C,676.2880290364586,11114.892276423454,40347.5893583068,2136.2931127063334,77120.36460376854
6858,2017-07-12,42,2018,2,C,676.2880290364586,12184.2856430298,40325.047477891065,2136.2931127063334,77120.36460376854
6859,2017-07-13,43,2018,2,C,672.2704287760414,12288.939142506026,40388.97814455773,2126.4664163000934,77120.36460376854
6860,2017-07-14,44,2018,2,C,666.165362369792,12461.41662707152,40379.38425754667,2126.4664163000934,77120.36460376854
6861,2017-07-15,45,2018,2,C,666.165362369792,12461.41662707152,40379.38425754667,2126.4664163000934,77120.36460376854
6862,2017-07-16,46,2018,2,C,666.165362369792,12461.41662707152,40366.09359088,2126.4664163000934,77120.36460376854
6863,2017-07-17,47,2018,2,C,673.0907888020839,12475.23674672332,40293.083096739334,2126.4664163000934,77120.36460376854
6864,2017-07-18,48,2018,2,C,673.0907888020839,13073.832683939134,40172.884857156,2117.89479808676,77120.36460376854
6865,2017-07-19,49,2018,2,C,673.0907888020839,13451.062727834133,40225.59609576733,2117.89479808676,77120.36460376854
6866,2017-07-20,50,2018,2,C,693.5261616861973,13957.7510651516,39845.243222360405,2086.098131420093,77120.36460376854
6867,2017-07-21,51,2018,2,C,693.5261616861973,17163.584507838532,37976.470321446934,2086.098131420093,77120.36460376854
6868,2017-07-22,52,2018,2,C,693.5261616861973,17415.734751063734,37976.470321446934,2086.098131420093,77120.36460376854
6869,2017-07-23,53,2018,2,C,693.5261616861973,17415.734751063734,37976.470321446934,2086.098131420093,77120.36460376854
6870,2017-07-24,54,2018,2,C,711.8410416861987,17512.921289088667,37952.37069481933,2086.098131420093,77120.36460376854
6871,2017-07-25,55,2018,2,C,719.4410683789067,17952.606618334667,37723.111177435734,2074.4132436393734,77120.36460376854
6872,2017-07-26,56,2018,2,C,754.5960418164067,18486.813294197334,37584.49661470013,787.6152107626667,77120.36460376854
6873,2017-07-27,57,2018,2,C,761.7278419466146,18605.540236977868,33382.034167539605,787.6152107626667,77120.36460376854
6874,2017-07-28,58,2018,2,C,635.061175279948,20085.642877949867,31496.569834206268,774.2818774293333,77120.36460376854
6875,2017-07-29,59,2018,2,C,635.061175279948,20085.642877949867,31496.569834206268,774.2818774293333,77120.36460376854
6876,2017-07-30,60,2018,2,C,578.590295279948,20415.969939993734,31388.202914157464,774.2818774293333,77120.36460376854
6877,2017-07-31,61,2018,2,C,551.9236286132813,21238.999461389867,31419.1906472304,771.1022107626667,77120.36460376854
6878,2017-08-01,62,2018,2,C,551.9236286132813,21581.751954168933,31812.923980563733,771.1022107626667,77120.36460376854
6879,2017-08-02,63,2018,2,C,551.9236286132813,22350.358014531335,31567.220514417866,771.1022107626667,77120.36460376854
6880,2017-08-03,64,2018,2,C,546.5369619466146,22540.439339516535,31517.4285789512,771.1022107626667,77120.36460376854
6881,2017-08-04,65,2018,2,C,553.3356286132813,22699.7738663576,31321.0545789512,771.1022107626667,77120.36460376854
6882,2017-08-05,66,2018,2,C,553.3356286132813,22699.773866357467,31321.0545789512,771.1022107626667,77120.36460376854
6883,2017-08-06,67,2018,2,C,553.3356286132813,22667.977199690933,31309.4625789512,771.1022107626667,77120.36460376854
6884,2017-08-07,68,2018,2,C,553.3356286132813,22479.429792091065,31400.54079509707,731.1022107626667,77120.36460376854
6885,2017-08-08,69,2018,2,C,553.3356286132813,22743.920048664266,31146.856201763734,731.1022107626667,77120.36460376854
6886,2017-08-09,70,2018,2,C,549.5200286132814,23509.832649595464,31171.671530097068,731.1022107626667,77120.36460376854
6887,2017-08-10,71,2018,2,C,549.5200286132814,23520.428611871466,31233.3191033392,697.7688774293333,77120.36460376854
6888,2017-08-11,72,2018,2,C,549.5200286132814,23611.454327546533,31213.3191033392,697.7688774293333,77120.36460376854
6889,2017-08-12,73,2018,2,C,549.5200286132814,23611.454327546533,31209.073770005867,697.7688774293333,77120.36460376854
6890,2017-08-13,74,2018,2,C,542.4800286132813,23611.454327546533,31216.113770005868,697.7688774293333,77120.36460376854
6891,2017-08-14,75,2018,2,C,542.4800286132813,23895.585761085465,30985.732586027865,697.7688774293333,77120.36460376854
6892,2017-08-15,76,2018,2,C,542.4800286132813,23930.665484859197,30970.916586027866,665.9722107626667,77120.36460376854
6893,2017-08-16,77,2018,2,C,542.4800286132813,25112.341861403867,30568.7919334212,591.5396107626667,77120.36460376854
6894,2017-08-17,78,2018,2,C,535.6813619466147,26743.878660987466,31569.588503561998,591.5396107626667,77120.36460376854
6895,2017-08-18,79,2018,2,C,535.6813619466147,28220.850280168666,30394.360607728664,591.5396107626667,77120.36460376854
6896,2017-08-19,80,2018,2,C,522.3480286132814,29949.766854522,28868.837907207868,591.5396107626667,77120.36460376854
6897,2017-08-20,81,2018,2,C,522.3480286132814,29949.766854522,28881.490533509867,591.5396107626667,77120.36460376854
6898,2017-08-21,82,2018,2,C,522.3480286132814,30359.874055864668,28692.573055232533,591.5396107626667,77120.36460376854
6899,2017-08-22,83,2018,2,C,495.6813619466147,30859.171316213335,28655.34929438413,595.991144096,77120.36460376854
6900,2017-08-23,84,2018,2,C,528.749895279948,33282.9664427792,28280.0825554804,562.9226107626666,77120.36460376854
6901,2017-08-24,85,2018,2,C,501.4511355143227,36472.14862814426,26585.964215537468,562.9226107626666,77120.36460376854
6902,2017-08-25,86,2018,2,C,473.92736207682265,60525.08685553507,6503.356397078533,9.589277429333334,77120.36460376854
6903,2017-08-26,87,2018,2,C,473.92736207682265,60525.08685553507,6493.057690698333,9.589277429333334,77120.36460376854
6904,2017-08-27,88,2018,2,C,439.289534602864,66736.74155848734,5150.773544865,9.589277429333334,77120.36460376854
6905,2017-08-28,89,2018,2,C,86.40186666666666,66653.31569897148,1101.9505788910387,34.713144096,77120.36460376854
6906,2017-08-29,90,2018,2,C,86.40186666666666,71336.71007975453,716.9822664645387,34.713144096,77120.36460376854
6909,2017-06-01,1,2018,2,O,12092.317539176373,104.62121034445252,27146.714524838135,28953.515669651864,65440.426466042525
6910,2017-06-02,2,2018,2,O,12024.954849030919,120.50095162664428,27262.80099708333,28963.494542007735,65440.426466042525
6911,2017-06-03,3,2018,2,O,11544.882262807292,120.50095162664428,27310.569970070934,29435.665683207735,65440.426466042525
6912,2017-06-04,4,2018,2,O,11730.494754274734,148.6683919558627,27257.166214482135,29312.454018200402,65440.426466042525
6913,2017-06-05,5,2018,2,O,12372.57725373104,440.465898840052,25827.4126495688,28467.08893392867,65440.426466042525
6914,2017-06-06,6,2018,2,O,13208.060113804986,521.1617283642094,26264.038430372664,28013.827079548137,65440.426466042525
6915,2017-06-07,7,2018,2,O,12031.373683463027,749.5602533270427,26581.661966554264,26987.0275302928,65440.426466042525
6916,2017-06-08,8,2018,2,O,11819.356277170868,776.0047941512026,26818.248755866534,26153.71928383213,65440.426466042525
6917,2017-06-09,9,2018,2,O,11624.306096191587,865.0595583482426,26573.190430924402,26483.819561148932,65440.426466042525
6918,2017-06-10,10,2018,2,O,11339.649429524921,865.0595583482412,26857.847097591068,26483.819561148932,65440.426466042525
6919,2017-06-11,11,2018,2,O,11339.649429524921,879.7639424584561,26858.379764257734,26394.4521255932,65440.426466042525
6920,2017-06-12,12,2018,2,O,11352.253127468799,1129.505771875892,25419.978099437732,22893.771191497202,65440.426466042525
6921,2017-06-13,13,2018,2,O,11445.33713846628,1236.5037744776014,26383.942558081468,22037.9905528284,65440.426466042525
6922,2017-06-14,14,2018,2,O,12807.79702659828,1356.1242148397735,26460.484838509066,21790.349894739466,65440.426466042525
6923,2017-06-15,15,2018,2,O,11890.166153711785,1844.0086971562932,27325.2360792152,22947.06457376587,65440.426466042525
6924,2017-06-16,16,2018,2,O,11695.678627510719,1868.40871814884,27450.31652368347,23027.101232194,65440.426466042525
6925,2017-06-17,17,2018,2,O,11553.150272442226,1868.40871814884,27600.26648971093,23017.4856372352,65440.426466042525
6926,2017-06-18,18,2018,2,O,11578.264089562228,1874.6801989328399,27600.26648971093,22943.535439003997,65440.426466042525
6927,2017-06-19,19,2018,2,O,11681.149730918947,2129.39346033004,27669.129851721467,23017.958993294396,65440.426466042525
6928,2017-06-20,20,2018,2,O,11825.672856754227,2236.451181435293,27581.557223178537,23524.994631454665,65440.426466042525
6929,2017-06-21,21,2018,2,O,11493.3873914584,2609.9767842052133,26898.4493828452,24940.769363755066,65440.426466042525
6930,2017-06-22,22,2018,2,O,11800.998476123095,2711.01099101188,26603.738853892934,25245.735644442,65440.426466042525
6931,2017-06-23,23,2018,2,O,11342.833390802507,2892.710553764067,27059.434948270133,23417.901814162135,65440.426466042525
6932,2017-06-24,24,2018,2,O,11342.833390802507,2892.710553764067,27059.434948270133,23417.901814162135,65440.426466042525
6933,2017-06-25,25,2018,2,O,11342.833390802507,3215.0518681745466,26737.093633859735,23420.410947689867,65440.426466042525
6934,2017-06-26,26,2018,2,O,11244.094290192734,4411.518855784013,26138.307959410802,23023.080883376533,65440.426466042525
6935,2017-06-27,27,2018,2,O,10812.306567840427,5269.090437204466,26138.909367038003,20447.638061337733,65440.426466042525
6936,2017-06-28,28,2018,2,O,11384.761125200801,5535.451400110773,26106.6269526568,20198.9942514864,65440.426466042525
6937,2017-06-29,29,2018,2,O,10559.320378251692,5744.097406039027,26638.101334830935,17917.562153309067,65440.426466042525
6938,2017-06-30,30,2018,2,O,10517.485178719307,7308.53241844772,27749.617163205465,17705.837835701066,65440.426466042525
6939,2017-07-01,31,2018,2,O,10517.485178719307,7308.53241844772,27553.347924903737,17705.837835701066,65440.426466042525
6940,2017-07-02,32,2018,2,O,10377.485178719307,10636.361945111186,26528.485285600535,17529.7284797316,65440.426466042525
6941,2017-07-03,33,2018,2,O,10151.364910588374,10721.676360081652,26141.505386242803,17440.9234282716,65440.426466042525
6942,2017-07-04,34,2018,2,O,10014.94699682284,10873.373225345094,26390.068388231197,17748.38654810253,65440.426466042525
6943,2017-07-05,35,2018,2,O,9927.843638223427,11981.369059410132,24992.4942303416,17254.9285558604,65440.426466042525
6944,2017-07-06,36,2018,2,O,9902.529101100894,12853.877967822935,23723.13721478987,17123.7828581116,65440.426466042525
6945,2017-07-07,37,2018,2,O,9701.50584799424,13342.6124978328,24685.2591778356,16420.907958993066,65440.426466042525
6946,2017-07-08,38,2018,2,O,9701.50584799424,13347.483726993867,24680.387948674535,16420.907958993066,65440.426466042525
6947,2017-07-09,39,2018,2,O,9697.569802220907,13527.891352646133,24616.712310654268,16011.225429875865,65440.426466042525
6948,2017-07-10,40,2018,2,O,9674.314354595374,14933.512036672268,23336.6216557532,15763.029193005068,65440.426466042525
6949,2017-07-11,41,2018,2,O,10870.834607594812,14846.878911450402,25649.940413855864,15760.968524055734,65440.426466042525
6950,2017-07-12,42,2018,2,O,10069.067556921014,15271.135907096,25385.310559968402,15815.419741277066,65440.426466042525
6951,2017-07-13,43,2018,2,O,10385.209486678654,15342.311555293334,24710.881397091867,13883.5313472536,65440.426466042525
6952,2017-07-14,44,2018,2,O,10013.173813868467,15748.058820763466,25222.791381585066,13910.846610457998,65440.426466042525
6953,2017-07-15,45,2018,2,O,10006.5878526738,15748.058820763466,25222.791381585066,13882.544379019731,65440.426466042525
6954,2017-07-16,46,2018,2,O,9969.010402445494,15854.410507913868,25265.703680981467,13913.561556619734,65440.426466042525
6955,2017-07-17,47,2018,2,O,9697.731176943187,16333.134613374668,25962.983035565732,13584.623421712533,65440.426466042525
6956,2017-07-18,48,2018,2,O,9486.384214413772,16381.966334515198,26007.5543865036,13342.806320112,65440.426466042525
6957,2017-07-19,49,2018,2,O,9310.64051001832,16993.590951682534,25471.890960265333,13610.655237796933,65440.426466042525
6958,2017-07-20,50,2018,2,O,9350.763285903,17499.215089626934,26090.6514794772,13894.373199112266,65440.426466042525
6959,2017-07-21,51,2018,2,O,9334.208095206,17938.561141709066,25939.677779206533,13818.361473842266,65440.426466042525
6960,2017-07-22,52,2018,2,O,9334.208095206,17949.695836535735,25945.0044458732,13831.7433897348,65440.426466042525
6961,2017-07-23,53,2018,2,O,10004.014701335465,17743.748289180134,26762.82231022,14944.421441290002,65440.426466042525
6962,2017-07-24,54,2018,2,O,9580.396641843627,17804.463540319997,26854.3998692676,13810.922941628134,65440.426466042525
6963,2017-07-25,55,2018,2,O,9090.469402048308,18628.615973699998,27184.67867009733,13416.402674837333,65440.426466042525
6964,2017-07-26,56,2018,2,O,9848.506700447426,18738.298752205465,27180.892182418535,12421.611912262812,65440.426466042525
6965,2017-07-27,57,2018,2,O,10001.53359114648,19409.784843468,27194.133420875598,11667.058400750213,65440.426466042525
6966,2017-07-28,58,2018,2,O,9801.550070911893,19939.0564376456,27091.096401549334,10701.131310321694,65440.426466042525
6967,2017-07-29,59,2018,2,O,9795.69220437544,19935.4845833816,27089.274611558267,10694.077136337693,65440.426466042525
6968,2017-07-30,60,2018,2,O,9748.26078304856,19933.3403670412,27030.68852952707,10596.34266549896,65440.426466042525
6969,2017-07-31,61,2018,2,O,9429.986504356826,22824.746631183465,24650.42730151,9922.351530648919,65440.426466042525
6970,2017-08-01,62,2018,2,O,9386.60919737356,23034.584696868802,23507.88480956053,9434.916797602426,65440.426466042525
6971,2017-08-02,63,2018,2,O,8849.162592421786,28574.3600559628,21846.2199045924,9092.141024918294,65440.426466042525
6972,2017-08-03,64,2018,2,O,8352.278825936226,29164.28035500867,21915.327483114666,8799.246905068067,65440.426466042525
6973,2017-08-04,65,2018,2,O,8185.392621436574,29288.595610758668,21112.571240493733,8625.098490262386,65440.426466042525
6974,2017-08-05,66,2018,2,O,8185.392621436574,29294.614934891997,21115.5809025604,8625.098490262386,65440.426466042525
6975,2017-08-06,67,2018,2,O,8051.674669357601,29821.0185348684,20854.803953201998,10139.781089142387,65440.426466042525
6976,2017-08-07,68,2018,2,O,6910.05678866444,37266.04393595947,17512.402524835732,9352.351910954787,65440.426466042525
6977,2017-08-08,69,2018,2,O,6143.710366767787,37544.070012133736,16949.479238121334,9431.07150819784,65440.426466042525
6978,2017-08-09,70,2018,2,O,6742.4446771169205,38096.517387595064,16389.2642566984,7482.253564708027,65440.426466042525
6979,2017-08-10,71,2018,2,O,6191.176908842253,38330.77928773173,16304.943844657466,6685.611370226199,65440.426466042525
6980,2017-08-11,72,2018,2,O,5994.512124402813,38921.5741990688,16291.047505468267,6580.315843776721,65440.426466042525
6981,2017-08-12,73,2018,2,O,5994.512124402813,38921.5741990688,16289.769105484533,6558.77818268548,65440.426466042525
6982,2017-08-13,74,2018,2,O,5994.512124402813,38970.07323591387,16275.0300379688,6558.77818268548,65440.426466042525
6983,2017-08-14,75,2018,2,O,6010.8959632263195,39352.750565608665,15951.868559155466,6537.647885357734,65440.426466042525
6984,2017-08-15,76,2018,2,O,5396.2618363873735,40125.5569744272,13097.901722367335,6457.273316256361,65440.426466042525
6985,2017-08-16,77,2018,2,O,5464.713832617506,40095.070482982934,11720.257837238947,6117.5786639356,65440.426466042525
6986,2017-08-17,78,2018,2,O,5315.790363912507,40335.626212264004,11864.829900662186,5508.452773185493,65440.426466042525
6987,2017-08-18,79,2018,2,O,5349.591355741693,40347.42937651373,12059.081206175,5403.50898029424,65440.426466042525
6988,2017-08-19,80,2018,2,O,5330.273716309147,40353.61402504707,12059.081206175,5376.842313627573,65440.426466042525
6989,2017-08-20,81,2018,2,O,5368.045523368547,40374.806090800535,12151.352887353467,5334.291476063573,65440.426466042525
6990,2017-08-21,82,2018,2,O,5376.441089273907,40695.92138184,11631.70729046,4969.08087133492,65440.426466042525
6991,2017-08-22,83,2018,2,O,6045.826070648253,41642.89070460827,11294.982013189827,3331.82798201404,65440.426466042525
6992,2017-08-23,84,2018,2,O,4627.9579675935065,42037.61643370133,12340.174205749961,2994.8704484446534,65440.426466042525
6993,2017-08-24,85,2018,2,O,4063.6841706342134,43147.151194109596,12531.406545206946,2754.1379301721067,65440.426466042525
6994,2017-08-25,86,2018,2,O,4067.68091810964,45097.065436705205,10690.278432959572,1183.2393745434267,65440.426466042525
6995,2017-08-26,87,2018,2,O,4261.375813942973,45097.065436705205,10745.43365749408,1183.2393745434267,65440.426466042525
6996,2017-08-27,88,2018,2,O,4124.494643021787,45226.279895593194,10573.816712360933,1472.57270787676,65440.426466042525
6997,2017-08-28,89,2018,2,O,3086.791636699627,47607.4788599808,10633.710915990747,1080.0474249520933,65440.426466042525
6998,2017-08-29,90,2018,2,O,2118.1129460130664,48455.3406934172,9831.073628676373,1086.5462312190732,65440.426466042525
7001,2017-06-01,1,2018,2,W,1248.5016791992186,0.0,648.990301657484,673.3907108217267,2000.41732001888
7002,2017-06-02,2,2018,2,W,1225.4643458658852,10.442666666666666,647.786301657484,672.15604415506,2000.41732001888
7003,2017-06-03,3,2018,2,W,1225.3323458658854,10.442666666666666,647.786301657484,672.15604415506,2000.41732001888
7004,2017-06-04,4,2018,2,W,1224.7323458658852,10.442666666666666,646.1889683241507,673.88804415506,2000.41732001888
7005,2017-06-05,5,2018,2,W,1206.7696791992187,50.22533333333333,636.7009683241506,673.34804415506,2000.41732001888
7006,2017-06-06,6,2018,2,W,1195.1656791992186,73.12266666666666,619.970301657484,735.0613774883933,2000.41732001888
7007,2017-06-07,7,2018,2,W,1183.3736791992185,120.83333333333333,626.0476349908173,709.1292174949041,2000.41732001888
7008,2017-06-08,8,2018,2,W,1174.4043458658853,169.652,609.9649683241506,707.1333774883933,2000.41732001888
7009,2017-06-09,9,2018,2,W,1192.2883458658853,211.95066666666668,609.106301657484,708.7933774883934,2000.41732001888
7010,2017-06-10,10,2018,2,W,1188.035012532552,211.95066666666668,609.106301657484,708.7933774883934,2000.41732001888
7011,2017-06-11,11,2018,2,W,1186.979012532552,211.95066666666668,609.106301657484,708.7933774883934,2000.41732001888
7012,2017-06-12,12,2018,2,W,1184.311012532552,235.344,588.4676349908174,706.8733774883933,2000.41732001888
7013,2017-06-13,13,2018,2,W,1161.047012532552,260.5586666666667,588.8356349908173,699.7467108217267,2000.41732001888
7014,2017-06-14,14,2018,2,W,1134.4896791992187,314.728,551.8676349908174,700.8013774883933,2000.41732001888
7015,2017-06-15,15,2018,2,W,1113.1683458658852,346.13466666666665,545.1169683241507,631.2067108217267,2000.41732001888
7016,2017-06-16,16,2018,2,W,1102.5336791992186,370.712,534.1196349908173,632.0067108217266,2000.41732001888
7017,2017-06-17,17,2018,2,W,1101.871012532552,371.1773333333333,540.5116349908174,625.6147108217267,2000.41732001888
7018,2017-06-18,18,2018,2,W,1101.871012532552,371.1773333333333,540.9116349908173,624.68404415506,2000.41732001888
7019,2017-06-19,19,2018,2,W,1097.8523458658854,407.036,535.6676349908173,620.10004415506,2000.41732001888
7020,2017-06-20,20,2018,2,W,1080.6150125325519,423.424,533.9516349908173,618.9787108217266,2000.41732001888
7021,2017-06-21,21,2018,2,W,1055.5136791992186,461.50933333333336,519.8129683241507,623.7067108217267,2000.41732001888
7022,2017-06-22,22,2018,2,W,1046.7603458658853,475.348,518.7116349908173,622.0413774883933,2000.41732001888
7023,2017-06-23,23,2018,2,W,1003.9536791992186,497.168,533.8889683241507,612.3947108217267,2000.41732001888
7024,2017-06-24,24,2018,2,W,1003.8216791992186,497.168,533.8889683241507,612.3947108217267,2000.41732001888
7025,2017-06-25,25,2018,2,W,1008.0096791992186,497.168,533.8889683241507,610.00804415506,2000.41732001888
7026,2017-06-26,26,2018,2,W,913.1736791992186,580.0093333333333,525.1916349908173,566.72604415506,2000.41732001888
7027,2017-06-27,27,2018,2,W,885.5230125325519,626.392,509.9436349908173,575.1447108217267,2000.41732001888
7028,2017-06-28,28,2018,2,W,861.607012532552,609.2666666666667,501.278301657484,563.5113774883934,2000.41732001888
7029,2017-06-29,29,2018,2,W,845.6123458658852,655.2146666666666,492.2462131982827,566.8393774883933,2000.41732001888
7030,2017-06-30,30,2018,2,W,837.3243458658852,663.1026666666667,472.29563499081735,562.0847108217266,2000.41732001888
7031,2017-07-01,31,2018,2,W,836.9536791992186,663.1026666666667,472.29563499081735,562.0847108217266,2000.41732001888
7032,2017-07-02,32,2018,2,W,833.7576791992186,663.1026666666667,471.16496832415066,562.0847108217266,2000.41732001888
7033,2017-07-03,33,2018,2,W,814.0696791992186,696.6626666666667,464.1436349908173,564.4113774883933,2000.41732001888
7034,2017-07-04,34,2018,2,W,751.395012532552,709.4026666666666,497.1236349908173,571.2268471104746,2000.41732001888
7035,2017-07-05,35,2018,2,W,752.083012532552,727.1293333333333,481.68630165748397,574.5388471104746,2000.41732001888
7036,2017-07-06,36,2018,2,W,745.5296791992185,733.932,479.7289683241507,559.672180443808,2000.41732001888
7037,2017-07-07,37,2018,2,W,725.0283458658853,786.46,458.75830165748397,543.2068471104747,2000.41732001888
7038,2017-07-08,38,2018,2,W,725.0283458658853,786.46,458.75830165748397,543.2068471104747,2000.41732001888
7039,2017-07-09,39,2018,2,W,721.4416791992186,786.46,461.68496832415065,542.1415137771413,2000.41732001888
7040,2017-07-10,40,2018,2,W,697.6843458658853,834.3186666666667,450.4409683241507,532.7988471104746,2000.41732001888
7041,2017-07-11,41,2018,2,W,665.7589461263027,864.8066666666666,452.927701397068,539.120180443808,2000.41732001888
7042,2017-07-12,42,2018,2,W,663.480279459636,898.0813333333333,443.29170139706804,533.3268471104747,2000.41732001888
7043,2017-07-13,43,2018,2,W,652.8751749750893,918.756,442.36103473040134,266.7228471104747,2000.41732001888
7044,2017-07-14,44,2018,2,W,640.645841641756,942.3586666666666,435.76503473040134,263.652180443808,2000.41732001888
7045,2017-07-15,45,2018,2,W,638.781841641756,942.3586666666666,435.76503473040134,262.58684711047465,2000.41732001888
7046,2017-07-16,46,2018,2,W,638.0565083084226,942.3586666666666,432.967701397068,262.58684711047465,2000.41732001888
7047,2017-07-17,47,2018,2,W,626.0060128580733,967.9613333333333,421.735701397068,256.062586947872,2000.41732001888
7048,2017-07-18,48,2018,2,W,610.86581266276,987.8133333333334,414.03303473040137,255.78925361453867,2000.41732001888
7049,2017-07-19,49,2018,2,W,587.3431459960933,1020.6573333333333,400.14390142962003,254.76658694787199,2000.41732001888
7050,2017-07-20,50,2018,2,W,584.24181266276,1042.968,397.59190142962,234.74392028120533,2000.41732001888
7051,2017-07-21,51,2018,2,W,570.63781266276,1085.188,383.6743680637347,233.87858694787198,2000.41732001888
7052,2017-07-22,52,2018,2,W,570.63781266276,1085.188,383.6743680637347,233.87858694787198,2000.41732001888
7053,2017-07-23,53,2018,2,W,570.9711459960934,1085.188,382.74370139706804,232.11192028120533,2000.41732001888
7054,2017-07-24,54,2018,2,W,565.7404793294266,1101.9,363.0783680637347,231.31992028120533,2000.41732001888
7055,2017-07-25,55,2018,2,W,546.92581266276,1135.2466666666667,362.63570139706803,230.01592028120533,2000.41732001888
7056,2017-07-26,56,2018,2,W,506.28047932942667,1177.5693333333334,353.967701397068,223.362586947872,2000.41732001888
7057,2017-07-27,57,2018,2,W,484.92981266276,1213.324,338.60292110852134,225.42792028120533,2000.41732001888
7058,2017-07-28,58,2018,2,W,474.79381266276005,1256.2133333333334,321.41092110852134,453.57325361453866,2000.41732001888
7059,2017-07-29,59,2018,2,W,474.79381266276005,1256.2133333333334,321.41092110852134,453.5079202812053,2000.41732001888
7060,2017-07-30,60,2018,2,W,474.7284793294267,1256.2133333333334,319.8846278142493,442.66925361453866,2000.41732001888
7061,2017-07-31,61,2018,2,W,471.8292822848413,1279.876,307.60862781425067,329.547117325792,2000.41732001888
7062,2017-08-01,62,2018,2,W,458.407749081716,1304.1013333333333,284.63314774390534,319.18845065912535,2000.41732001888
7063,2017-08-02,63,2018,2,W,452.4518690361426,1328.5133333333333,278.90902778947736,317.05778399245867,2000.41732001888
7064,2017-08-03,64,2018,2,W,422.275654945104,1359.6072266642266,285.577171516692,317.9177839924587,2000.41732001888
7065,2017-08-04,65,2018,2,W,402.93873622364265,1386.90455999756,268.1158381833587,316.85245065912534,2000.41732001888
7066,2017-08-05,66,2018,2,W,402.93873622364265,1386.90455999756,268.1158381833587,316.85245065912534,2000.41732001888
7067,2017-08-06,67,2018,2,W,402.93873622364265,1386.90455999756,258.13583818335866,316.85245065912534,2000.41732001888
7068,2017-08-07,68,2018,2,W,390.77013628874795,1430.08455999756,242.85039487392532,279.9564506591253,2000.41732001888
7069,2017-08-08,69,2018,2,W,372.9928029554146,1452.8832266642269,237.40639487392534,204.115117325792,2000.41732001888
7070,2017-08-09,70,2018,2,W,353.58480295541466,1497.26855999756,221.3990687787,193.17378399245868,2000.41732001888
